unit,Term,Adjusted P-value,Overlap,overlap_ratio,Odds Ratio,Combined Score,Genes,n_high,fraction_high
187,Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),9.129415794873565e-08,11/85,0.12941176470588237,15.514514514514516,324.0465431120925,IL1A;IFNGR1;CLEC7A;OAS3;LGALS9;NOD2;AZU1;EPHB2;S100A9;TLR3;HAVCR2,4062,0.050002461962676645
187,Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237),2.3343968711951427e-07,10/72,0.1388888888888889,16.755517826825127,331.8944867164616,BMP4;LGALS3;IL1A;FGG;AKT1;SNAI2;ITGA6;AREG;ICAM1;HSPA1A,4062,0.050002461962676645
187,Positive Regulation of Lymphocyte Proliferation (GO:0050671),4.045703611906133e-07,10/77,0.12987012987012986,15.501178318931656,296.6238324657464,CD274;VCAM1;CD40LG;GPR183;CD28;CD38;TYK2;EPHB2;IL6ST;S100A9,4062,0.050002461962676645
187,Regulation of Type II Interferon Production (GO:0032649),1.356871431641657e-06,10/88,0.11363636363636363,13.307692307692308,237.09325581468232,CD274;CLEC7A;TLR8;CCR7;LGALS9;TYK2;CD47;INHA;TLR3;HAVCR2,4062,0.050002461962676645
187,Regulation of Interleukin-1 Beta Production (GO:0032651),8.005611356367193e-06,9/82,0.10975609756097561,12.73348633723015,201.86705189659827,CASP8;CLEC7A;TLR8;CCR7;CD36;LGALS9;NOD2;AZU1;CD33,4062,0.050002461962676645
187,Regulation of Interleukin-8 Production (GO:0032677),8.655047541572275e-06,9/83,0.10843373493975904,12.560775435120984,197.79543589447545,CLEC7A;TLR8;LGALS9;NOD2;TLR5;CD33;TLR3;ELANE;HSPA1A,4062,0.050002461962676645
187,Positive Regulation of Immune System Process (GO:0002684),8.81679668239379e-06,7/41,0.17073170731707318,21.085339835416036,331.06423432395894,HLA-DRB5;TNFRSF18;HLA-DRA;LGALS9;AQP3;B2M;VEGFA,4062,0.050002461962676645
187,Canonical Wnt Signaling Pathway (GO:0060070),1.0691773746889773e-05,8/63,0.12698412698412698,14.958333333333334,229.98870557377373,FZD1;WNT10B;RARG;WNT2B;FZD4;FZD7;WNT7A;WNT2,4062,0.050002461962676645
187,Positive Regulation of Interleukin-8 Production (GO:0032757),1.0691773746889773e-05,8/63,0.12698412698412698,14.958333333333334,229.98870557377373,CLEC7A;TLR8;LGALS9;NOD2;TLR5;TLR3;ELANE;HSPA1A,4062,0.050002461962676645
187,Ephrin Receptor Signaling Pathway (GO:0048013),1.0691773746889773e-05,7/43,0.16279069767441862,19.9119170984456,305.80839613375537,EPHB6;EFNA1;EFNB3;MMP2;EFNA5;EPHB2;EPHB4,4062,0.050002461962676645
187,Regulation of miRNA Transcription (GO:1902893),1.4845790402532214e-05,8/66,0.12121212121212122,14.182471264367816,212.8339025491534,BMP4;SMAD3;MYC;FOS;AREG;HIF1A;EGFR;VEGFA,4062,0.050002461962676645
187,Regulation of Interleukin-10 Production (GO:0032653),1.654508306706829e-05,7/46,0.15217391304347827,18.377441211638104,273.3824888472053,CD274;CD40LG;CLEC7A;CD28;NOD2;LGALS9;CD47,4062,0.050002461962676645
187,Regulation of Interleukin-12 Production (GO:0032655),2.920062442504933e-05,7/50,0.14,16.664537896132064,238.06795841122283,CD40LG;CLEC7A;TLR8;CCR7;LGALS9;CD47;TLR3,4062,0.050002461962676645
187,Interferon-Mediated Signaling Pathway (GO:0140888),5.450249600961754e-05,7/55,0.12727272727272726,14.924870466321243,203.26608191930924,IFNAR2;HDAC4;IFI27;IFNGR1;STAT1;OAS3;TYK2,4062,0.050002461962676645
187,Positive Regulation of Interleukin-1 Beta Production (GO:0032731),5.701381203915841e-05,7/56,0.125,14.619541080680976,197.27895870167836,CASP8;CLEC7A;TLR8;CD36;LGALS9;NOD2;AZU1,4062,0.050002461962676645
187,Response to Retinoic Acid (GO:0032526),8.374025287833822e-05,7/60,0.11666666666666667,13.513442174210578,175.91748523818214,WNT10B;RARG;FZD4;FZD7;ATM;AQP3;WNT2,4062,0.050002461962676645
187,Positive Regulation of Phosphate Metabolic Process (GO:0045937),0.00010073398726582744,5/23,0.21739130434782608,28.17948717948718,360.6611683989916,FZD7;ITGA6;AREG;S100A9;EGFR,4062,0.050002461962676645
187,Positive Regulation of Interleukin-1 Production (GO:0032732),0.00011111777314946708,7/63,0.1111111111111111,12.787564766839376,162.19489427978257,CASP8;CLEC7A;TLR8;CD36;LGALS9;NOD2;AZU1,4062,0.050002461962676645
187,Type I Interferon-Mediated Signaling Pathway (GO:0060337),0.0001250287919624929,6/42,0.14285714285714285,16.97938144329897,212.80352569829228,HDAC4;IFNAR2;IFI27;STAT1;OAS3;TYK2,4062,0.050002461962676645
187,Heterophilic Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0007157),0.0001250287919624929,6/42,0.14285714285714285,16.97938144329897,212.80352569829228,CD164;VCAM1;CEACAM6;NRXN1;ITGAL;ICAM1,4062,0.050002461962676645
187,Regulation of Phosphorylation (GO:0042325),0.0001309358566991311,7/65,0.1076923076923077,12.345363587636234,153.9576885075937,FZD7;ITGA6;INHA;AREG;S100A9;EGFR;ENG,4062,0.050002461962676645
187,Cellular Response to Type I Interferon (GO:0071357),0.00013745061360741857,6/43,0.13953488372093023,16.5196433546949,204.6962509645269,HDAC4;IFNAR2;IFI27;STAT1;OAS3;TYK2,4062,0.050002461962676645
187,Regulation of Nitric Oxide Biosynthetic Process (GO:0045428),0.0001677118047725496,6/45,0.13333333333333333,15.670896114195084,189.8997840048912,HSP90AB1;SMAD3;CLEC7A;AKT1;CD36;CD47,4062,0.050002461962676645
187,Positive Regulation of Cell-Matrix Adhesion (GO:0001954),0.0001677118047725496,6/45,0.13333333333333333,15.670896114195084,189.8997840048912,CSF1;CEACAM6;CCR7;CD36;S100A10;VEGFA,4062,0.050002461962676645
187,Regulation of B Cell Proliferation (GO:0030888),0.0001677118047725496,6/45,0.13333333333333333,15.670896114195084,189.8997840048912,TNFRSF13B;GPR183;CD38;ATM;EPHB2;S100A9,4062,0.050002461962676645
187,Response to UV-A (GO:0070141),0.00019576987215728475,4/13,0.3076923076923077,44.87755102040816,536.2469711319385,CCND1;MMP2;TIMP1;EGFR,4062,0.050002461962676645
187,Positive Regulation of miRNA Transcription (GO:1902895),0.00021141103551236987,6/47,0.1276595744680851,14.904953482524515,176.74686266062798,SMAD3;MYC;FOS;AREG;HIF1A;EGFR,4062,0.050002461962676645
187,Autocrine Signaling (GO:0035425),0.0002782485013710512,3/5,0.6,150.746192893401,1740.0227480112785,FZD1;HILPDA;S100A9,4062,0.050002461962676645
187,Reg of T Cell Act via T Cell Rec Contact With Ag Bound to MHC Mol on Ag Presenting Cell (GO:2001188),0.0002782485013710512,3/5,0.6,150.746192893401,1740.0227480112785,LGALS3;LGALS9;HAVCR2,4062,0.050002461962676645
187,Regulation of Interleukin-2 Production (GO:0032663),0.000289112709120828,6/50,0.12,13.88659793814433,159.57344828850043,IL1A;CLEC7A;CD28;EZR;CD34;HAVCR2,4062,0.050002461962676645
187,Positive Regulation of Interleukin-10 Production (GO:0032733),0.0003009979300704636,5/30,0.16666666666666666,20.28205128205128,231.46246946256952,CD40LG;CLEC7A;CD28;NOD2;LGALS9,4062,0.050002461962676645
187,Positive Regulation of Nitric Oxide Biosynthetic Process (GO:0045429),0.0003009979300704636,5/30,0.16666666666666666,20.28205128205128,231.46246946256952,HSP90AB1;SMAD3;CLEC7A;AKT1;CD36,4062,0.050002461962676645
187,Leukocyte Cell-Cell Adhesion (GO:0007159),0.0003347911515631575,5/31,0.16129032258064516,19.500986193293887,219.27708359619595,VCAM1;CD40LG;ITGAL;EZR;ICAM1,4062,0.050002461962676645
187,Positive Regulation of Nitric Oxide Metabolic Process (GO:1904407),0.0003347911515631575,5/31,0.16129032258064516,19.500986193293887,219.27708359619595,HSP90AB1;SMAD3;CLEC7A;AKT1;CD36,4062,0.050002461962676645
187,Cellular Response to Mechanical Stimulus (GO:0071260),0.0003600408819293095,6/53,0.11320754716981132,12.998245229216934,144.90663187900708,CASP8;CHEK1;TLR8;LTBR;TLR5;TLR3,4062,0.050002461962676645
187,Positive Regulation of miRNA Metabolic Process (GO:2000630),0.0003600408819293095,6/53,0.11320754716981132,12.998245229216934,144.90663187900708,SMAD3;MYC;FOS;AREG;HIF1A;EGFR,4062,0.050002461962676645
187,Chondrocyte Differentiation (GO:0002062),0.00037569186537153663,5/32,0.15625,18.77777777777778,208.10711759419505,BMP4;WNT10B;WNT2B;WNT7A;FGFR3,4062,0.050002461962676645
187,Positive Regulation of Chemokine Production (GO:0032722),0.0003881592263561368,6/54,0.1111111111111111,12.72680412371134,140.48713948343524,CLEC7A;OAS3;LGALS9;AZU1;HIF1A;TLR3,4062,0.050002461962676645
187,Cell Surface Receptor Signaling Pathway via STAT (GO:0097696),0.0004247219030427437,6/55,0.10909090909090909,12.466442247001892,136.27645857990532,IFNAR2;STAT5A;STAT1;TYK2;IL6ST;FGFR3,4062,0.050002461962676645
187,Positive Regulation of Interleukin-12 Production (GO:0032735),0.0004247219030427437,5/33,0.15151515151515152,18.106227106227102,197.83659620108145,CD40LG;CLEC7A;CCR7;LGALS9;TLR3,4062,0.050002461962676645
187,Interleukin-27-Mediated Signaling Pathway (GO:0070106),0.0004503203760653526,3/6,0.5,100.49238578680205,1091.0444080855816,STAT1;OAS3;MX1,4062,0.050002461962676645
467,Cytokine-Mediated Signaling Pathway (GO:0019221),9.4004149643537e-17,27/255,0.10588235294117647,13.397322786735623,595.5344261254334,CSF1R;CXCL9;CSF2RB;TNF;CCL8;CCL7;CCL5;CCL3;IL12B;CCL2;CCL18;IL6R;IL11;SMAD4;IL1R1;IL10RB;IFNGR2;IL16;TNFRSF1B;HCK;CXCL10;CD4;IL1B;KIT;IL6ST;CCL26;PF4,4062,0.050002461962676645
467,+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897),1.4436651022364154e-10,17/162,0.10493827160493827,12.59223666855097,354.1916662154982,PDGFRA;CSF1R;TGFB2;FLT1;IL1R1;NRXN1;TNF;THBS1;CD19;IL1B;CCL5;SELENOP;KIT;CCL3;HCST;FGFR1;DDR2,4062,0.050002461962676645
467,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844),1.8081022447608267e-09,14/116,0.1206896551724138,14.53573687539532,367.4873937393072,CXCL9;CCL20;REG1A;CXCL14;NPPB;CXCL10;CCL8;CCL7;CCL5;CCL3;CCL2;CCL18;CCL26;PF4,4062,0.050002461962676645
467,Monocyte Chemotaxis (GO:0002548),5.9248254276919934e-09,8/23,0.34782608695652173,54.958333333333336,1319.426693390558,FLT1;CCL7;CCL5;CCL3;CCL2;IL6R;CCL26;PF4,4062,0.050002461962676645
467,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),3.1210159548312214e-08,13/121,0.10743801652892562,12.675579322638146,279.86718007082584,PDGFRA;CSF1R;YES1;FLT1;NPPB;NPPC;HCK;CD4;CD8A;IL6ST;ANGPTL1;EPHA2;DDR2,4062,0.050002461962676645
467,Granulocyte Chemotaxis (GO:0071621),8.182863090386759e-08,10/64,0.15625,19.24561403508772,404.21386647588594,CXCL10;CXCL9;TGFB2;CCL8;CCL7;CCL5;CCL3;CCL2;CCL26;PF4,4062,0.050002461962676645
467,Chemokine-Mediated Signaling Pathway (GO:0070098),8.182863090386759e-08,9/47,0.19148936170212766,24.50509782309176,512.7141737733722,CXCL10;CXCL9;CCL8;CCL7;CCL5;CCL3;CCL2;CCL18;CCL26,4062,0.050002461962676645
467,Cellular Response to Chemokine (GO:1990869),9.485560958449386e-08,9/48,0.1875,23.87555376560612,494.7906183286474,CXCL10;CXCL9;CCL8;CCL7;CCL5;CCL3;CCL2;CCL18;CCL26,4062,0.050002461962676645
467,Eosinophil Chemotaxis (GO:0048245),1.64845375736944e-06,6/19,0.3157894736842105,47.07454401268834,828.8006483109033,CCL8;CCL7;CCL5;CCL3;CCL2;CCL26,4062,0.050002461962676645
467,Eosinophil Migration (GO:0072677),1.64845375736944e-06,6/19,0.3157894736842105,47.07454401268834,828.8006483109033,CCL8;CCL7;CCL5;CCL3;CCL2;CCL26,4062,0.050002461962676645
467,Extrinsic Apoptotic Signaling Pathway (GO:0097191),1.7378771761291974e-06,9/68,0.1323529411764706,15.76617268613009,276.15342747426,SMAD4;TGFB2;TNFRSF10B;BAX;FASLG;INHBA;TNFRSF1B;TNF;IL6R,4062,0.050002461962676645
467,Glial Cell Migration (GO:0008347),3.15075865443656e-06,4/5,0.8,404.0612244897959,6808.079065245498,TGFB2;CCL3;CCL2;CD9,4062,0.050002461962676645
467,Secondary Palate Development (GO:0062009),6.40247303391122e-06,5/13,0.38461538461538464,63.43589743589744,1013.7704525458294,SMAD4;TGFB2;TGFB3;WNT7A;TGFBR2,4062,0.050002461962676645
467,Regulation of Natural Killer Cell Chemotaxis (GO:2000501),7.770619581704073e-06,4/6,0.6666666666666666,202.0204081632653,3183.512051346897,KLRK1;CCL7;CCL5;CCL3,4062,0.050002461962676645
467,Cellular Response to Virus (GO:0098586),1.4197227463918628e-05,8/65,0.12307692307692308,14.432017543859647,218.3203584146422,IFNAR2;CXCL10;IFNA1;IL10RB;IFNGR2;CCL5;BAX;MAPK14,4062,0.050002461962676645
467,Regulation of T Cell Activation (GO:0050863),1.9718631630928265e-05,8/68,0.11764705882352941,13.708333333333334,202.4938064855017,HLA-DRB5;CD4;CD209;CCL5;CCL2;PDCD1;TNFRSF1B;HLA-DQA1,4062,0.050002461962676645
467,Regulation of Endothelial Cell Apoptotic Process (GO:2000351),1.988282328398892e-05,7/47,0.14893617021276595,17.917098445595855,263.7963592880561,CDH5;IL11;RGCC;CCL2;FASLG;THBS1;TNF,4062,0.050002461962676645
467,Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718),2.337339243867961e-05,7/49,0.14285714285714285,17.06217616580311,246.1778312950879,SMAD4;TGFB2;RGCC;TGFB3;IL1B;TGFBR2;EZH2,4062,0.050002461962676645
467,Cell Surface Receptor Signaling Pathway via STAT (GO:0097696),4.713237205942285e-05,7/55,0.12727272727272726,14.924870466321243,203.26608191930924,IFNAR2;CCL5;IL12B;CSF2RB;IL6ST;TNF;IL6R,4062,0.050002461962676645
467,Positive Regulation of Macrophage Migration (GO:1905523),4.95429604299999e-05,5/20,0.25,33.82051282051282,458.2410056420293,CSF1R;CCL5;CCL3;CCL2;THBS1,4062,0.050002461962676645
467,Endoderm Formation (GO:0001706),5.236992712283831e-05,6/36,0.16666666666666666,20.38144329896907,274.6176998194445,DUSP5;DUSP2;COL12A1;INHBA;ITGA5;MMP9,4062,0.050002461962676645
467,Positive Regulation of SMAD Protein Signal Transduction (GO:0060391),7.792125571247759e-05,6/39,0.15384615384615385,18.52577319587629,240.5204111443618,SMAD4;TGFB2;TGFB3;INHBA;GDF6;TGFBR2,4062,0.050002461962676645
467,Canonical Wnt Signaling Pathway (GO:0060070),9.80937364826458e-05,7/63,0.1111111111111111,12.787564766839376,162.19489427978257,RARG;FZD5;FZD4;FZD8;WNT7A;WNT2;WNT3,4062,0.050002461962676645
467,Collagen Fibril Organization (GO:0030199),0.00015944322276980992,6/45,0.13333333333333333,15.670896114195084,189.8997840048912,TGFB2;BMP1;COL5A1;COL12A1;CYP1B1;DDR2,4062,0.050002461962676645
467,Peptidyl-Tyrosine Modification (GO:0018212),0.00017641500700692686,6/46,0.13043478260869565,15.278350515463918,183.1344786743041,CSF1R;PDGFRA;HCK;FLT1;DDR2;FGFR1,4062,0.050002461962676645
467,Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239),0.00021324784802534449,5/28,0.17857142857142858,22.0479375696767,259.44921421372527,IL1B;SNAI2;INHBA;TNF;PF4,4062,0.050002461962676645
467,Positive Regulation of Macrophage Chemotaxis (GO:0010759),0.0002400618826988797,4/14,0.2857142857142857,40.38775510204081,469.325501273126,CSF1R;CCL5;CCL2;THBS1,4062,0.050002461962676645
467,Reg of Epithelial to Mesenchymal Transition Inv in Endocardial Cushion Formation (GO:1905005),0.00024895458309345776,3/5,0.6,150.746192893401,1740.0227480112785,TGFB2;TGFB3;TGFBR2,4062,0.050002461962676645
467,Mammary Gland Epithelium Development (GO:0061180),0.0002994896462675029,4/15,0.26666666666666666,36.71428571428572,415.5389408534144,CSF1R;WNT2;WNT3;EPHA2,4062,0.050002461962676645
467,Leukocyte Cell-Cell Adhesion (GO:0007159),0.000310328039976845,5/31,0.16129032258064516,19.500986193293887,219.27708359619595,VCAM1;CD209;CCL5;SELENOP;OLR1,4062,0.050002461962676645
467,Natural Killer Cell Mediated Immunity (GO:0002228),0.000310328039976845,5/31,0.16129032258064516,19.500986193293887,219.27708359619595,KLRK1;TUBB;GZMB;NKG7;HCST,4062,0.050002461962676645
467,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),0.0003559333133166361,5/32,0.15625,18.77777777777778,208.10711759419505,KLRK1;TUBB;GZMB;NKG7;HCST,4062,0.050002461962676645
467,Interferon-Mediated Signaling Pathway (GO:0140888),0.00040415005153563815,6/55,0.10909090909090909,12.466442247001892,136.27645857990532,IFITM3;IFNAR2;HCK;IFNA1;IL10RB;IFNGR2,4062,0.050002461962676645
467,Positive Regulation of Leukocyte Chemotaxis (GO:0002690),0.0004236898949578887,6/56,0.10714285714285714,12.216494845360824,132.26100624841683,CSF1R;CXCL10;CCL5;CCL2;IL6R;THBS1,4062,0.050002461962676645
467,Cellular Response to Interleukin-1 (GO:0071347),0.0004543114174800813,6/57,0.10526315789473684,11.97634930260764,128.42832253074832,PTGIS;IL1R1;IL1B;CCL5;CCL3;CCL2,4062,0.050002461962676645
467,Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535),0.0004543114174800813,6/57,0.10526315789473684,11.97634930260764,128.42832253074832,RGCC;MAPK14;TNF;THBS1;EPHA2;FGFR1,4062,0.050002461962676645
467,Peptidyl-Tyrosine Phosphorylation (GO:0018108),0.0004876467034689525,6/58,0.10344827586206896,11.745440126883423,124.76695832755246,PDGFRA;HCK;CSF1R;FLT1;DDR2;FGFR1,4062,0.050002461962676645
454,Negative Regulation of Type II Interferon Production (GO:0032689),3.48266967625658e-08,8/28,0.2857142857142857,41.208333333333336,914.9825046859704,CD274;DDIT3;TNFSF4;NR1H4;PDCD1LG2;GAS6;TLR4;VSIR,4062,0.050002461962676645
454,Regulation of B Cell Proliferation (GO:0030888),5.6955160024252486e-08,9/45,0.2,25.869109947643977,551.9382828830934,TYROBP;TNFRSF13B;IL7;CLCF1;GPR183;BCL2;MZB1;ATM;TNFRSF4,4062,0.050002461962676645
454,Regulation of Type II Interferon Production (GO:0032649),9.880056399201881e-08,11/88,0.125,14.907785336356763,305.716586855594,CD274;FZD5;DDIT3;TNFSF4;NR1H4;TLR8;PDCD1LG2;GAS6;IL12RB1;TLR4;VSIR,4062,0.050002461962676645
454,Regulation of Interleukin-6 Production (GO:0032675),1.2449021572272698e-07,12/114,0.10526315789473684,12.32665832290363,249.4525147409786,IFIH1;APP;IL1A;IL33;TYROBP;C5AR2;TNFSF4;WNT5A;HLA-B;TLR8;GAS6;TLR4,4062,0.050002461962676645
454,Positive Regulation of Interleukin-6 Production (GO:0032755),3.726104019273598e-06,9/77,0.11688311688311688,13.673236834000615,224.33895481846685,IFIH1;APP;IL1A;IL33;TYROBP;TNFSF4;WNT5A;TLR8;TLR4,4062,0.050002461962676645
454,Positive Regulation of Lymphocyte Proliferation (GO:0050671),3.726104019273598e-06,9/77,0.11688311688311688,13.673236834000615,224.33895481846685,CD274;CD209;IL7;CLCF1;GPR183;TNFSF4;BCL2;PDCD1LG2;TNFRSF4,4062,0.050002461962676645
454,Positive Regulation of Interleukin-1 Beta Production (GO:0032731),3.877681940697863e-06,8/56,0.14285714285714285,17.145833333333332,279.79416672039247,APP;CASP8;TYROBP;FZD5;WNT5A;TLR8;NLRP1;TLR4,4062,0.050002461962676645
454,Sprouting Angiogenesis (GO:0002040),4.910038591185237e-06,8/58,0.13793103448275862,16.458333333333332,263.9246654545614,EFNB2;RAMP2;VEGFB;VEGFC;VEGFD;FGF13;DLL1;EPHB4,4062,0.050002461962676645
454,Wound Healing (GO:0042060),5.175005326818556e-06,9/81,0.1111111111111111,12.910994764397904,206.0710655736609,SMAD3;ERBB3;FZD7;WNT5A;WNT7A;NRG1;CFLAR;FGF13;INS,4062,0.050002461962676645
454,Regulation of Interleukin-1 Beta Production (GO:0032651),5.517969628609353e-06,9/82,0.10975609756097561,12.73348633723015,201.86705189659827,APP;CASP8;TYROBP;FZD5;WNT5A;APOA1;TLR8;NLRP1;TLR4,4062,0.050002461962676645
454,Positive Regulation of Tumor Necrosis Factor Production (GO:0032760),5.517969628609353e-06,9/82,0.10975609756097561,12.73348633723015,201.86705189659827,IFIH1;APP;IL1A;IL33;TYROBP;FZD5;WNT5A;TLR4;PF4,4062,0.050002461962676645
454,Response to Retinoic Acid (GO:0032526),5.9061761274924e-06,8/60,0.13333333333333333,15.823717948717947,249.44826809728173,RARG;FZD7;WNT5A;PTK6;ATM;SOX9;WNT9A;AQP3,4062,0.050002461962676645
454,Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),7.246703270940964e-06,9/85,0.10588235294117647,12.228988702121796,190.02666552150015,IFIH1;APP;IL1A;IL33;TYROBP;FZD5;WNT5A;TLR4;PF4,4062,0.050002461962676645
454,Positive Regulation of Interleukin-1 Production (GO:0032732),8.343776375023782e-06,8/63,0.12698412698412698,14.958333333333334,229.98870557377373,APP;CASP8;TYROBP;FZD5;WNT5A;TLR8;NLRP1;TLR4,4062,0.050002461962676645
454,Regulation of Chemokine Production (GO:0032642),8.343776375023782e-06,7/43,0.16279069767441862,19.9119170984456,305.80839613375537,APP;IL33;IL7;TNFSF4;WNT5A;SNAI2;TLR4,4062,0.050002461962676645
454,Regulation of miRNA Transcription (GO:1902893),1.1029316237376818e-05,8/66,0.12121212121212122,14.182471264367816,212.8339025491534,NOTCH2;APP;NOTCH3;SMAD3;SOX9;FGF13;ESR1;POU5F1,4062,0.050002461962676645
454,Regulation of Interleukin-10 Production (GO:0032653),1.230574907521566e-05,7/46,0.15217391304347827,18.377441211638104,273.3824888472053,CD274;TYROBP;TNFSF4;PDCD1LG2;DLL1;TLR4;VSIR,4062,0.050002461962676645
454,Negative Regulation of Interleukin-10 Production (GO:0032693),1.3261938442163607e-05,5/16,0.3125,46.12820512820513,681.9340623795607,CD274;TYROBP;PDCD1LG2;DLL1;VSIR,4062,0.050002461962676645
454,Regulation of Lymphocyte Proliferation (GO:0050670),2.3899894087946457e-05,5/18,0.2777777777777778,39.0276134122288,551.3039505508597,CD209;MZB1;TNFSF9;TNFSF8;TNFRSF1B,4062,0.050002461962676645
454,Myeloid Leukocyte Differentiation (GO:0002573),2.3899894087946457e-05,8/74,0.10810810810810811,12.458333333333334,175.79196778707703,IL33;BMP2;CASP8;TYROBP;GPR183;TNFRSF11A;CFLAR;DHRS2,4062,0.050002461962676645
454,Regulation of Activated T Cell Proliferation (GO:0046006),2.591391292471746e-05,6/33,0.18181818181818182,22.649484536082475,317.3982287063927,CD274;CLCF1;IGF2;TNFSF9;PDCD1LG2;IL12RB1,4062,0.050002461962676645
454,Aortic Valve Development (GO:0003176),8.612831696166633e-05,6/41,0.14634146341463414,17.465390279823268,221.44186896112137,EFNA1;BMP2;JAG1;SNAI2;SOX9;TNFRSF1B,4062,0.050002461962676645
454,Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240),9.314043939533696e-05,5/24,0.20833333333333334,26.695006747638327,335.64237766536246,IL1A;BCL2;SNAI2;NRG1;PF4,4062,0.050002461962676645
454,Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099),9.314043939533696e-05,5/24,0.20833333333333334,26.695006747638327,335.64237766536246,IL1A;BCL2;SNAI2;NRG1;PF4,4062,0.050002461962676645
454,Notch Signaling Pathway (GO:0007219),9.318062429678268e-05,6/42,0.14285714285714285,16.97938144329897,212.80352569829228,NOTCH2;NOTCH3;BMP2;JAG1;SNAI2;DLL1,4062,0.050002461962676645
454,Cellular Response to Retinoic Acid (GO:0071300),9.318062429678268e-05,6/42,0.14285714285714285,16.97938144329897,212.80352569829228,FZD7;WNT5A;PTK6;ATM;SOX9;WNT9A,4062,0.050002461962676645
454,Positive Regulation of T Cell Proliferation (GO:0042102),9.78856789169354e-05,7/65,0.1076923076923077,12.345363587636234,153.9576885075937,CD274;CD209;TNFSF4;IGF2;TNFSF9;PDCD1LG2;IL12RB1,4062,0.050002461962676645
454,Positive Regulation of Production of Molecular Mediator of Immune Response (GO:0002702),0.00010336765622162552,6/43,0.13953488372093023,16.5196433546949,204.6962509645269,CLCF1;TNFSF4;WNT5A;MZB1;IL2RG;TNFRSF4,4062,0.050002461962676645
454,Regulation of Ossification (GO:0030278),0.00011580357299372422,6/44,0.13636363636363635,16.08410200759631,197.07505682737636,GDF10;BMP2;SMAD3;WNT5A;SOX9;ACVR1B,4062,0.050002461962676645
454,Positive Regulation of Nuclear Division (GO:0051785),0.0001264437325249906,5/26,0.19230769230769232,24.15018315018315,293.4914392101124,IL1A;RGCC;EGF;IGF2;INS,4062,0.050002461962676645
454,Skin Development (GO:0043588),0.00013618794659720043,7/69,0.10144927536231885,11.546548554237004,139.32697987988573,COL1A1;JAG1;COL5A1;WNT5A;COL5A2;KRT10;DLL1,4062,0.050002461962676645
454,Mononuclear Cell Differentiation (GO:1903131),0.0001430879679790124,6/46,0.13043478260869565,15.278350515463918,183.1344786743041,IL33;CASP8;FLT3LG;CFLAR;IL2RG;GAS6,4062,0.050002461962676645
454,Activation of Protein Kinase B Activity (GO:0032148),0.00014455356800158222,4/13,0.3076923076923077,44.87755102040816,536.2469711319385,WNT5A;NRG1;GAS6;INS,4062,0.050002461962676645
454,Negative Regulation of Secretion (GO:0051048),0.00014455356800158222,4/13,0.3076923076923077,44.87755102040816,536.2469711319385,ERBB3;EGF;NR1H3;NRG1,4062,0.050002461962676645
454,Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239),0.00016768831042035122,5/28,0.17857142857142858,22.0479375696767,259.44921421372527,IL1A;BCL2;SNAI2;NRG1;PF4,4062,0.050002461962676645
454,Positive Regulation of Response to Cytokine Stimulus (GO:0060760),0.00018995878250273183,4/14,0.2857142857142857,40.38775510204081,469.325501273126,IFIH1;IL7;WNT5A;GAS6,4062,0.050002461962676645
454,Positive Regulation of Epithelial to Mesenchymal Transition (GO:0010718),0.00018995878250273183,6/49,0.12244897959183673,14.210261328218651,164.99131524160097,COL1A1;BMP2;JAG1;SMAD3;RGCC;EZH2,4062,0.050002461962676645
454,Regulation of Mast Cell Chemotaxis (GO:0060753),0.0002012044032443284,3/5,0.6,150.746192893401,1740.0227480112785,VEGFB;VEGFC;VEGFD,4062,0.050002461962676645
454,Negative Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),0.0002096638989567683,6/50,0.12,13.88659793814433,159.57344828850043,CD274;C5AR2;NR1H4;GAS6;TLR4;VSIR,4062,0.050002461962676645
454,Positive Regulation of Nitric Oxide Biosynthetic Process (GO:0045429),0.00022009248644826775,5/30,0.16666666666666666,20.28205128205128,231.46246946256952,APP;SMAD3;HBB;ESR1;TLR4,4062,0.050002461962676645
454,Regulation of Immunoglobulin Production (GO:0002637),0.00025519237982351764,5/31,0.16129032258064516,19.500986193293887,219.27708359619595,CLCF1;TNFSF4;MZB1;IL2RG;TNFRSF4,4062,0.050002461962676645
